"max_ages_tree_branch_rates" "min_ages_tree_branch_rates"
"1" 0.0113946080994742 0.0113946080994742
"2" 0.0113946080994742 0.00137900791606993
"3" 0.000168321584933922 0.000146793935674174
"4" 3.65741897347562e-05 0.00576673236219167
"5" 7.22677128759572e-05 0.0113946080994742
"6" 7.22677128759572e-05 0.0113946080994742
"7" 4.73771553060808e-05 0.0074700595341563
"8" 1.10836384774618e-05 0.00174758148197805
"9" 7.22677128759572e-05 0.0113946080994742
"10" 0.000757425702032425 0.000136064516129032
"11" 7.22677128759572e-05 0.000274956036748279
"12" 7.22677128759572e-05 0.0113946080994742
"13" 3.25308699064111e-05 0.00512921329549717
"14" 0.0113946080994742 0.000213841367073453
"15" Inf 9.21393644835947e-05
"16" 8.06036752898976e-05 0.00523940360330665
"17" Inf 0.0113946080994742
"18" 0.000113442209667263 0.00769287357982693
"19" 0.000191972314128465 0.0113946080994742
"20" 7.22677128759572e-05 0.0113946080994742
"21" 7.35157713192846e-06 0.0011591392199607
"22" 1.31369669490634e-05 0.0113946080994742
"23" 7.22677128759572e-05 0.000491065830162798
"24" 9.0168225656806e-05 0.0113946080994742
"25" 6.87754212483561e-05 0.000335966169050602
"26" 7.22677128759572e-05 0.0113946080994742
"27" 7.22677128759572e-05 0.000244690265486726
"28" 0.000146447883269883 0.00015135860568708
"29" 1.34668846093621e-05 0.00212335310386684
"30" 7.22677128759572e-05 0.0113946080994742
"31" 0.011394608099474 0.0113946080994742
"32" 0.000394574278636789 0.000280685557915043
"33" 2.58656180348029e-05 0.00407828847805315
"34" 7.22677128759572e-05 0.0113946080994742
"35" 7.22677128759572e-05 0.0113946080994742
"36" 3.46494722177456e-05 0.00546325794829715
"37" 0.0113946080994742 0.0113946080994742
"38" 0.0113946080994742 0.00110115421002838
"39" Inf 2.26660211515424e-05
"40" 8.35877359361461e-05 0.00652490620592575
"41" 7.22677128759572e-05 0.0113946080994742
"42" 6.83252301578051e-05 0.0107729882401409
"43" 0.0113946080994741 0.0113946080994742
"44" 0.0113946080994742 0.0113946080994742
"45" 7.27805878130935e-05 0.00839648335334892
"46" 0.000129909317916018 0.0113946080994742
"47" 7.54597786844793e-05 0.0113946080994742
"48" 7.22677128759572e-05 0.0109125984838891
"49" 0.000125127405470635 0.00623985996727474
"50" 7.22677128759572e-05 0.00885127246115244
"51" 7.22677128759572e-05 0.0113946080994742
"52" 7.04595618677613e-05 0.0111095129815696
"53" 9.82319347762955e-05 0.0113946080994742
"54" 2.20047508191528e-05 0.00346953711322234
"55" 7.22677128759572e-05 0.0113946080994742
"56" 7.22677128759572e-05 0.0113946080994742
"57" 1.3351864102186e-05 0.00210521756933118
"58" 0.0113946080994742 7.32113408047752e-05
"59" 0.000144284112981766 0.000109940686306902
"60" 8.7375402852181e-05 0.0113946080994742
"61" 7.22677128759572e-05 0.0113946080994742
"62" 3.16257558668194e-05 0.00498650198838577
"63" 7.22677128759572e-05 0.00908765650810839
"64" 4.22491900997453e-05 0.00666152206218419
"65" 7.22677128759572e-05 0.0113946080994742
"66" 3.75080048245568e-05 0.00591396902656373
"67" 7.22677128759572e-05 0.0113946080994742
"68" 0.0113946080994742 0.0113946080994742
"69" 0.000153377979178925 0.000374548671171059
"70" 4.99394815873856e-05 0.00787406711425732
"71" 7.22677128759572e-05 0.0113946080994742
"72" Inf 0.0113946080994742
"73" 8.51343252349198e-05 0.000148322737818626
"74" 7.22677128759572e-05 0.0078328498061286
"75" 0.000223533169538714 0.0113946080994742
"76" 1.64548023163718e-05 0.00259446461341873
"77" 7.22677128759572e-05 0.0113946080994742
"78" 1.22381377524516e-05 0.00192961390373486
"79" 7.22677128759572e-05 0.0113946080994742
"80" 8.94672302751047e-06 0.00141064935662214
"81" 7.22677128759572e-05 0.0113946080994742
"82" 5.84225949583198e-06 0.000921161812394706
"83" 7.22677128759572e-05 0.0113946080994742
"84" 0.0113946080994741 0.000176483985053
"85" 0.000246140974757688 0.0113946080994742
"86" 2.23183150929806e-05 0.00351897747700411
"87" 1.67219955972283e-05 0.00263659356147882
"88" 2.88587570882733e-05 0.00455022324870332
"89" 7.22677128759572e-05 0.0113946080994742
"90" 7.22677128759572e-05 0.0113946080994742
"91" 1.68575800826269e-05 0.00265797146336618
"92" 7.22677128759572e-05 0.0113946080994742
"93" 1.11492965166273e-05 0.00175793392839012
"94" 7.22677128759572e-05 0.0113946080994742
"95" 9.14911300990069e-06 0.0014425606271027
"96" 7.22677128759572e-05 0.0113946080994742
"97" 7.22677128759572e-05 0.0113946080994742
"98" 5.67661792983349e-06 0.000895044744973801
"99" 7.67286828065718e-06 0.00120979789698121
"100" 7.22677128759572e-05 0.0113946080994742
"101" 7.22677128759572e-05 0.0113946080994742
"102" 3.38419442601387e-05 0.00533593325183009
"103" 7.22677128759572e-05 0.0113946080994742
"104" 1.87740486972276e-05 0.00296014525480469
"105" 7.22677128759572e-05 0.0113946080994742
"106" 5.54922404343491e-06 0.00087495827271651
"107" 2.76700702452989e-05 0.00436280039844731
"108" 7.22677128759572e-05 0.0113946080994742
"109" 7.22677128759572e-05 0.0113946080994742
"110" 5.12867639764857e-05 0.00808649607059457
"111" 7.22677128759572e-05 0.0113946080994742
"112" 1.67025225906926e-05 0.00263352321001532
"113" 7.22677128759572e-05 0.0113946080994742
"114" 1.54381338548015e-05 0.00243416427699363
"115" 7.22677128759572e-05 0.0113946080994742
"116" 8.53110839709251e-06 0.0013451184902704
"117" 7.22677128759572e-05 0.0113946080994742
"118" 4.74712289502506e-06 0.000748489233106028
"119" 7.22677128759572e-05 0.0113946080994742
"120" 4.2001179940469e-05 0.00662241775879365
"121" 7.22677128759572e-05 0.0113946080994742
"122" 7.22677128759572e-05 0.0113946080994742
"123" 2.0503862722946e-05 0.00323288880961825
"124" 0.000286164347008305 0.0090154803225675
"125" 2.18217579335896e-05 0.00344068422535575
"126" 7.22677128759572e-05 0.0113946080994742
"127" 1.68059392458228e-05 0.00264982913985967
"128" 7.22677128759572e-05 0.0113946080994742
"129" 2.56383003173014e-05 0.00404244679714315
"130" 5.08308250730504e-05 0.00801460718806045
"131" 7.22677128759572e-05 0.0113946080994742
"132" 1.59319883999064e-05 0.00251203140154582
"133" 7.22677128759572e-05 0.0113946080994742
"134" 7.22677128759572e-05 0.0113946080994742
"135" 1.52911798998244e-06 0.000241099372601042
"136" 7.22677128759572e-05 0.0113946080994742
"137" 4.90945448504742e-05 0.00774084409386813
"138" 2.80955225993694e-05 0.0044298824001699
"139" 7.22677128759572e-05 0.0113946080994742
"140" 7.22677128759572e-05 0.0113946080994742
"141" 8.62472704517961e-06 0.00135987954694845
"142" 7.22677128759572e-05 0.0113946080994742
"143" 7.22677128759572e-05 0.0113946080994742
"144" 7.22677128759572e-05 0.0113946080994742
"145" 3.40094438120461e-06 0.000536234327194652
"146" 1.00829545109234e-05 0.00158980145578983
"147" 7.22677128759572e-05 0.0113946080994742
"148" 8.52732196458418e-06 0.00134452147518842
"149" 7.22677128759572e-05 0.0113946080994742
"150" 1.22253499890879e-05 0.00192759762916079
"151" 7.22677128759572e-05 0.0113946080994742
"152" 3.44642512933925e-05 0.00543405376068921
"153" 1.5844485299156e-05 0.00249823459657082
"154" 5.02539793261937e-05 0.00792365465950093
"155" 7.22677128759572e-05 0.0113946080994742
"156" 3.80028490123568e-05 0.00599199219024072
"157" 7.22677128759572e-05 0.0113946080994742
"158" 7.22677128759572e-05 0.0113946080994742
"159" 5.13240120645228e-05 0.00809236905797366
"160" 7.22677128759572e-05 0.0113946080994742
"161" 4.43075045689112e-05 0.00698606099925945
"162" 7.22677128759572e-05 0.0113946080994742
"163" 3.61699722365173e-05 0.00570299850655841
"164" 7.22677128759572e-05 0.0113946080994742
"165" 1.71339427674523e-05 0.00270154617137319
"166" 7.22677128759572e-05 0.0113946080994742
"167" 2.37000039832582e-05 0.00373683138151516
"168" 7.22677128759572e-05 0.0113946080994742
"169" 7.22677128759572e-05 0.0113946080994742
"170" 1.50999054336836e-05 0.00238083506324977
"171" 5.16495469545746e-05 0.0081436968549556
"172" 7.22677128759572e-05 0.0113946080994742
"173" 0.0113946080994742 0.000280179741267621
"174" 0.0113946080994742 0.00216122599746677
"175" 0.00147974240419841 0.0110787612741393
"176" 5.84735298681781e-05 0.0092196491424105
"177" 7.22677128759572e-05 0.0113946080994742
"178" 7.22677128759571e-05 0.0113946080994742
"179" 4.55607018032311e-05 0.00718365534378963
"180" 0.011394608099474 0.0113946080994742
"181" 0.000696179027943233 0.00807810401772726
"182" 2.46177210993488e-05 0.00388152984321936
"183" 7.22677128759572e-05 0.0113946080994742
"184" 0.00513823917238611 0.0113946080994742
"185" 7.22677128759572e-05 0.0105902539712857
"186" 8.13545622253796e-05 0.0113946080994742
"187" 7.46867158174118e-05 0.0113946080994742
"188" 7.22677128759572e-05 0.0108604055860202
"189" 7.22677128759572e-05 0.0113946080994742
"190" 4.65608676424043e-05 0.00734135367570477
"191" 7.22677128759572e-05 0.0113946080994742
"192" 2.78240031486243e-05 0.00438707133545646
"193" 0.0113946080994742 0.0113946080994742
"194" 0.0113946080994741 0.0113946080994742
"195" 0.00031978482081891 0.000715466284074606
"196" 7.22677128759572e-05 7.22677128759572e-05
"197" 2.18263244470189e-05 2.49989032606719e-05
"198" 7.22677128759572e-05 8.27722307272317e-05
"199" 8.42844377126726e-05 7.22677128759572e-05
"200" 7.22677128759572e-05 7.22677128759572e-05
"201" 7.22677128759572e-05 0.000284146976844824
"202" 7.34857080367879e-06 2.88935970836591e-05
"203" 0.0113946080994742 7.8757490114054e-05
"204" 7.31922289605392e-05 0.0113946080994742
"205" 2.48645015646827e-05 0.00384388162585989
"206" 2.83340372068731e-05 0.00446748951917709
"207" 7.22677128759572e-05 0.0113946080994742
